process,ans,r,lambda,epoch,n5447,10367.98081,0.680542927,0.933076487,114,1
6691,47285.63904,0.249017261,0.700245357,114,1,,,,,
6692,47307.73629,0.322533435,0.898874126,114,1,,,,,
6685,47310.54573,0.331903033,1.189105025,114,1,,,,,
6685,47348.02458,0.920658407,1.344668075,114,1,,,,,
6689,47398.84314,0.185844807,0.568591052,114,1,,,,,
6688,47439.95583,0.538397842,1.127304227,114,1,,,,,
6689,47452.87418,0.202896668,0.813428644,114,1,,,,,
6686,47453.80333,0.692565586,0.913053389,114,1,,,,,
6684,47454.04812,0.719431948,1.331648273,114,1,,,,,
6687,47464.43211,0.181204962,0.862240524,114,1,,,,,
6685,47464.6246,0.719426046,1.229711242,114,1,,,,,
6688,47470.60937,0.72504398,0.495682293,114,1,,,,,
6693,47502.12824,0.82056283,1.426474108,114,1,,,,,
6692,47503.519,0.725945809,1.351814698,114,1,,,,,
6685,47505.26713,0.725227977,0.750960112,114,1,,,,,
6685,47507.67877,0.796577758,1.229862826,114,1,,,,,
6685,47511.65074,0.203580636,1.26745544,114,1,,,,,
6685,47522.47698,0.326602885,0.834818142,114,1,,,,,
6690,47574.903,0.676357033,1.261533325,114,1,,,,,
6686,47596.93645,0.180840061,1.356024588,114,1,,,,,
6690,47597.16985,0.832856539,0.875512973,114,1,,,,,
6688,47628.23258,0.780766547,0.794806124,114,1,,,,,
6686,47650.78283,0.719457115,0.623332739,114,1,,,,,
6685,47665.96079,0.248726476,0.584738675,114,1,,,,,
6692,47672.19437,0.180894932,1.268912022,114,1,,,,,
6691,47674.84292,0.818104971,1.231021506,114,1,,,,,
6687,47696.68845,0.464256614,1.345900252,114,1,,,,,
6688,47715.28083,0.921392233,1.413741195,114,1,,,,,
6684,47729.02732,0.827477824,1.371845814,114,1,,,,,
6690,47764.06755,0.87018932,1.426986659,114,1,,,,,
6692,47800.83408,0.203461031,1.121400327,114,1,,,,,
6685,47807.32333,0.398309341,0.477086723,114,1,,,,,
6687,47837.88896,0.185174052,0.465860061,114,1,,,,,
6686,47845.24256,0.381959102,0.60864132,114,1,,,,,
6685,47885.30937,0.298631748,1.206725413,114,1,,,,,
6692,47907.7512,0.874177556,0.810799065,114,1,,,,,
6688,47920.4039,0.20342859,0.469750835,114,1,,,,,
6684,47948.25109,0.743166543,0.53338485,114,1,,,,,
6685,47951.5153,0.638840554,0.970745439,114,1,,,,,
6688,47966.03822,0.330911074,0.590514772,114,1,,,,,
6685,47966.48201,0.324564045,0.825259117,114,1,,,,,
6692,48012.63819,0.922236682,0.70958947,114,1,,,,,
6686,48047.3275,0.398310728,1.33631926,114,1,,,,,
6687,48100.91898,0.683658219,0.951020796,114,1,,,,,
6689,48135.40137,0.782362642,1.427496426,114,1,,,,,
6687,48137.76605,0.381450391,0.473201122,114,1,,,,,
6686,48144.101,0.953603152,1.349626237,114,1,,,,,
6692,48173.22475,0.6555671,0.980848186,114,1,,,,,
6688,48201.33396,0.694808683,0.998822918,114,1,,,,,
6691,48214.22283,0.93964824,1.278972614,114,1,,,,,
6687,48218.70284,0.322064185,0.647846649,114,1,,,,,
6685,48237.50384,0.327286818,0.621439725,114,1,,,,,
6691,48241.41281,0.922887047,0.783915284,114,1,,,,,
6687,48272.71253,0.952107591,1.348602332,114,1,,,,,
6685,48274.34931,0.72533052,1.078261548,114,1,,,,,
6690,48293.41436,0.921757169,0.925059222,114,1,,,,,
6684,48296.25404,0.180830539,1.063304249,114,1,,,,,
6692,48318.90685,0.725307844,1.387193027,114,1,,,,,
6687,48321.72544,0.324580632,0.540825623,114,1,,,,,
6692,48325.74339,0.499399118,0.881564459,114,1,,,,,
6689,48338.67116,0.922937005,0.640426814,114,1,,,,,
6687,48347.26199,0.185621108,0.741986497,114,1,,,,,
6686,48349.86667,0.399218722,0.461389507,114,1,,,,,
6688,48401.73421,0.500465265,0.759256118,114,1,,,,,
6692,48408.25836,0.829565643,1.038432393,114,1,,,,,
6692,48412.99333,0.684978113,1.207405507,114,1,,,,,
6690,48419.20683,0.910979785,0.983828618,114,1,,,,,
6689,48428.89057,0.68498289,0.961194441,114,1,,,,,
6692,48429.9067,0.199107917,1.268626956,114,1,,,,,
6684,48450.89826,0.330840428,1.025286572,114,1,,,,,
6686,48552.84416,0.682711011,0.725258414,114,1,,,,,
6689,48561.21931,0.924586866,0.481711018,114,1,,,,,
6686,48561.75607,0.62138861,0.457981238,114,1,,,,,
6685,48618.18404,0.719105352,1.21776085,114,1,,,,,
6693,48636.55871,0.870255514,1.389931121,114,1,,,,,
6685,48687.63118,0.332036301,1.375547661,114,1,,,,,
6691,48706.45798,0.921167313,1.038876362,114,1,,,,,
6684,48726.34995,0.491800821,0.756394876,114,1,,,,,
6688,48785.8299,0.203140928,1.380092404,114,1,,,,,
6693,48859.65818,0.78916222,1.328249738,114,1,,,,,
6692,48895.29661,0.731436662,0.856859868,114,1,,,,,
6684,48911.09013,0.202967653,0.678242956,114,1,,,,,
6688,48917.58905,0.921171354,0.998337256,114,1,,,,,
6688,48921.83791,0.911400299,0.574922103,114,1,,,,,
6691,48970.66709,0.818114047,1.205109547,114,1,,,,,
6693,49020.08469,0.719504011,1.17074857,114,1,,,,,
6684,49022.90956,0.298642358,0.862092071,114,1,,,,,
6688,49048.8616,0.682482181,1.005687451,114,1,,,,,
6688,49057.25105,0.499392813,0.532012202,114,1,,,,,
6686,49087.78467,0.866011104,1.12384219,114,1,,,,,
6684,49091.91328,0.330693703,1.078885549,114,1,,,,,
6688,49093.08039,0.185657516,0.884873928,114,1,,,,,
6688,49108.09401,0.537310098,1.136585317,114,1,,,,,
6684,49179.20672,0.500613892,1.187637101,114,1,,,,,
6689,49189.42115,0.818246334,1.02722322,114,1,,,,,
6688,49196.64558,0.691492418,0.598844526,114,1,,,,,
6684,49229.70088,0.380555685,1.296512909,114,1,,,,,
6689,49289.35519,0.916943312,0.56567,114,1,,,,,
6688,49302.89249,0.869870484,0.921203684,114,1,,,,,
6687,49363.38684,0.552475523,1.387209566,114,1,,,,,
6684,49393.36468,0.79138253,0.928389419,114,1,,,,,
6691,49424.65102,0.675765731,1.052313885,114,1,,,,,
6684,49451.16741,0.750377739,1.252123389,114,1,,,,,
6690,49467.13196,0.399309332,0.744025927,114,1,,,,,
6689,49477.61496,0.297345605,1.368190073,114,1,,,,,
6687,49484.08723,0.298552936,0.7893386,114,1,,,,,
6692,49487.61633,0.717043516,1.277717711,114,1,,,,,
6693,49505.80324,0.289234073,1.199545323,114,1,,,,,
6686,49524.49461,0.581255033,0.768259129,114,1,,,,,
6693,49530.08543,0.398636929,0.737537411,114,1,,,,,
6689,49531.76128,0.283159658,1.383561451,114,1,,,,,
6689,49552.89584,0.923638084,0.838721415,114,1,,,,,
6691,49557.19783,0.683250099,0.954440241,114,1,,,,,
6689,49568.18029,0.32000967,0.91414443,114,1,,,,,
6686,49630.61048,0.719300957,0.654414209,114,1,,,,,
6684,49696.10298,0.305303922,0.496307469,114,1,,,,,
6693,49704.34351,0.929171078,1.33094886,114,1,,,,,
6685,49706.68813,0.764542062,0.449416088,114,1,,,,,
6684,49726.90676,0.937099247,0.823121761,114,1,,,,,
6690,49757.19724,0.297347033,1.16360704,114,1,,,,,
6690,49768.46127,0.425063122,1.180875009,114,1,,,,,
6686,49785.50711,0.676411259,0.65430601,114,1,,,,,
6692,49790.99234,0.483761837,0.473798706,114,1,,,,,
6686,49827.49806,0.297356127,1.023972541,114,1,,,,,
6688,49864.92934,0.75052172,1.29074755,114,1,,,,,
6691,49874.58803,0.52601777,1.125552441,114,1,,,,,
6688,49882.91187,0.67643401,0.555334165,114,1,,,,,
6691,49886.48472,0.289451165,1.033338767,114,1,,,,,
6685,49898.78676,0.934909833,1.308794525,114,1,,,,,
6692,49920.34614,0.287667188,1.106206245,114,1,,,,,
6684,49956.34502,0.717084251,1.401676027,114,1,,,,,
6688,49972.67522,0.331920858,0.825683618,114,1,,,,,
6691,49994.36643,0.49343031,0.683284147,114,1,,,,,
6686,49997.17464,0.684881935,0.437719449,114,1,,,,,
6687,50012.58211,0.247415834,1.326398563,114,1,,,,,
6686,50015.98739,0.416083436,0.693611898,114,1,,,,,
6689,50038.87005,0.29727841,0.499110415,114,1,,,,,
6689,50053.62812,0.282635958,0.957837254,114,1,,,,,
6686,50064.53765,0.319836771,1.159332933,114,1,,,,,
6684,50065.84908,0.302874624,0.957770423,114,1,,,,,
6686,50088.2286,0.185310357,1.224592114,114,1,,,,,
6687,50107.0177,0.766665841,1.263881169,114,1,,,,,
6691,50118.10198,0.297232041,0.974111917,114,1,,,,,
6688,50155.9224,0.684948872,0.482168773,114,1,,,,,
6693,50208.1846,0.246845315,1.337038192,114,1,,,,,
6690,50250.83389,0.28946232,1.256698242,114,1,,,,,
6684,50255.05476,0.20295095,1.430779821,114,1,,,,,
6685,50272.74159,0.223570004,0.966604941,114,1,,,,,
6690,50276.60564,0.676249739,1.211633406,114,1,,,,,
6686,50278.0965,0.647678243,1.18795144,114,1,,,,,
6690,50284.83632,0.289458097,0.887579033,114,1,,,,,
6685,50292.12282,0.243412451,0.979985964,114,1,,,,,
6689,50297.00439,0.815071912,0.929325885,114,1,,,,,
6690,50315.08541,0.302902029,1.099683448,114,1,,,,,
6690,50318.22938,0.904040877,0.766296134,114,1,,,,,
6688,50333.96972,0.954097536,0.782276373,114,1,,,,,
6685,50336.94352,0.456525508,0.539340642,114,1,,,,,
6691,50344.20219,0.28255961,0.555055548,114,1,,,,,
6692,50352.52539,0.791477181,0.521816696,114,1,,,,,
6688,50358.39456,0.684729108,0.76986628,114,1,,,,,
6690,50382.90353,0.305374484,0.778227412,114,1,,,,,
6686,50393.07911,0.305788289,1.061066497,114,1,,,,,
6691,50400.52809,0.282713995,0.76747439,114,1,,,,,
6691,50413.65324,0.305382302,0.82697433,114,1,,,,,
6692,50424.13002,0.782321405,1.412137385,114,1,,,,,
6693,50428.98086,0.578957515,0.688807213,114,1,,,,,
6688,50438.01998,0.305289872,0.452111968,114,1,,,,,
6692,50442.24074,0.381463558,1.333551978,114,1,,,,,
6684,50482.99015,0.682753805,1.342113045,114,1,,,,,
6690,50500.11408,0.655422311,0.773416396,114,1,,,,,
6687,50515.05858,0.922309239,1.192028396,114,1,,,,,
6688,50541.88574,0.729964252,1.29824479,114,1,,,,,
6692,50553.95114,0.655586469,1.255865105,114,1,,,,,
6692,50554.69097,0.282602501,1.009586233,114,1,,,,,
6690,50563.61988,0.283255099,1.237868999,114,1,,,,,
6685,50587.45462,0.78209321,0.686668177,114,1,,,,,
6692,50591.63092,0.791452915,0.871184039,114,1,,,,,
6684,50602.91288,0.676659378,0.845750577,114,1,,,,,
6686,50629.32009,0.430479631,0.789519249,114,1,,,,,
6687,50629.85506,0.282544231,0.565749049,114,1,,,,,
6692,50633.67474,0.67371321,0.59108947,114,1,,,,,
6687,50726.41505,0.779866441,0.725384055,114,1,,,,,
6691,50731.70184,0.297541424,1.121200986,114,1,,,,,
6687,50776.15253,0.684651429,0.874820354,114,1,,,,,
6692,50783.39204,0.868122255,0.541532763,114,1,,,,,
6688,50793.06859,0.796150886,1.38349116,114,1,,,,,
6684,50803.48196,0.461595936,0.990618536,114,1,,,,,
6686,50888.40407,0.796213698,0.979998954,114,1,,,,,
6692,50899.25257,0.682538377,0.920520268,114,1,,,,,
6688,50946.45904,0.69809003,0.69153026,114,1,,,,,
6689,50946.98012,0.920587568,0.510867489,114,1,,,,,
6692,50953.92867,0.184701517,0.474839569,114,1,,,,,
6686,50964.98475,0.698089317,1.013509952,114,1,,,,,
6689,50989.75639,0.954842439,0.578037799,114,1,,,,,
6689,51043.31904,0.682754513,0.576729919,114,1,,,,,
6691,51048.87794,0.430492816,1.009181515,114,1,,,,,
6685,51059.63954,0.212057995,1.095435327,114,1,,,,,
6690,51068.45678,0.249092187,0.620223044,114,1,,,,,
6693,51085.1153,0.303901589,0.838177185,114,1,,,,,
6693,51092.56673,0.76672467,1.066076593,114,1,,,,,
6691,51094.60148,0.818045751,1.19901357,114,1,,,,,
6685,51108.13106,0.319831115,1.391929269,114,1,,,,,
6692,51117.53974,0.537584121,0.865089781,114,1,,,,,
6689,51131.42298,0.289369127,1.343460567,114,1,,,,,
6685,51154.56873,0.203956228,1.332323337,114,1,,,,,
6689,51156.98239,0.537272533,0.517270906,114,1,,,,,
6690,51176.84463,0.796065518,0.592755988,114,1,,,,,
6693,51209.73767,0.673573549,0.63869046,114,1,,,,,
6685,51223.90271,0.304243772,1.251837607,114,1,,,,,
6684,51227.43127,0.548198417,0.575838112,114,1,,,,,
6685,51254.7677,0.282351955,0.991147491,114,1,,,,,
6688,51255.77443,0.750506409,1.323052391,114,1,,,,,
6693,51270.63596,0.791500252,0.857708252,114,1,,,,,
6693,51273.21027,0.297484866,1.100342605,114,1,,,,,
6684,51295.38036,0.906070908,0.896764478,114,1,,,,,
6693,51296.33606,0.304320066,1.168851569,114,1,,,,,
6686,51336.68213,0.782406389,0.440559983,114,1,,,,,
6692,51347.11091,0.289568991,1.013719485,114,1,,,,,
6691,51349.40387,0.398763225,1.194092593,114,1,,,,,
6686,51372.96207,0.431469277,0.638650263,114,1,,,,,
6690,51374.68206,0.31967699,1.092062976,114,1,,,,,
6685,51392.22398,0.256626368,0.681721849,114,1,,,,,
6684,51396.40255,0.729083507,1.087398543,114,1,,,,,
6692,51398.53538,0.282070447,0.866940252,114,1,,,,,
6687,51406.06587,0.90762317,0.521348263,114,1,,,,,
6686,51409.11645,0.248556592,0.998743301,114,1,,,,,
6689,51422.36804,0.297581897,0.50923225,114,1,,,,,
6689,51433.87019,0.385714839,0.835208636,114,1,,,,,
6693,51434.21571,0.303698946,1.183873798,114,1,,,,,
6690,51435.40494,0.537262198,0.582600582,114,1,,,,,
6687,51441.52015,0.906108948,1.181950916,114,1,,,,,
6688,51449.99794,0.464391949,1.326251979,114,1,,,,,
6685,51460.80454,0.791095793,0.923530183,114,1,,,,,
6684,51469.74971,0.305260884,0.537077158,114,1,,,,,
6684,51478.56504,0.319671889,0.962093307,114,1,,,,,
6684,51488.10049,0.295850914,1.268678981,114,1,,,,,
6693,51488.71533,0.921746087,0.940064053,114,1,,,,,
6689,51496.59155,0.684768126,0.855948465,114,1,,,,,
6686,51497.5798,0.304315452,1.382471829,114,1,,,,,
6693,51506.52006,0.683677978,0.488628276,114,1,,,,,
6687,51524.06845,0.305493584,0.77078264,114,1,,,,,
6691,51528.2764,0.795886763,0.604525611,114,1,,,,,
6684,51534.19285,0.282037547,0.75398173,114,1,,,,,
6691,51537.11327,0.546586508,0.857763046,114,1,,,,,
6691,51537.44878,0.545776267,0.581031264,114,1,,,,,
6686,51539.4892,0.297621368,0.441930359,114,1,,,,,
6687,51560.16234,0.282506701,1.138334196,114,1,,,,,
6685,51596.28606,0.655548343,0.951396418,114,1,,,,,
6688,51606.34522,0.306247764,0.590260789,114,1,,,,,
6689,51617.16784,0.771233525,0.803068483,114,1,,,,,
6689,51617.92197,0.921671594,0.557684704,114,1,,,,,
6691,51647.23316,0.203934041,1.207234191,114,1,,,,,
6686,51649.19488,0.41613464,1.098430418,114,1,,,,,
6684,51649.76678,0.795700106,1.069389428,114,1,,,,,
6689,51650.75592,0.545758341,1.015905855,114,1,,,,,
6693,51651.3077,0.795700001,0.578891849,114,1,,,,,
6692,51653.03868,0.307087799,1.361383231,114,1,,,,,
6688,51658.806,0.905988996,0.717222909,114,1,,,,,
6689,51681.99867,0.249173163,1.069310369,114,1,,,,,
6685,51710.29126,0.29866005,0.659730828,114,1,,,,,
6693,51716.97825,0.307696799,1.277321601,114,1,,,,,
6685,51731.84735,0.305218177,0.843989033,114,1,,,,,
6687,51746.26456,0.778142145,1.076830873,114,1,,,,,
6690,51765.11336,0.907624096,1.048183279,114,1,,,,,
6689,51778.14981,0.385796728,0.683763474,114,1,,,,,
6689,51795.65171,0.203657933,0.586337343,114,1,,,,,
6690,51802.39338,0.537962924,0.791452035,114,1,,,,,
6690,51823.85029,0.307145915,1.410655331,114,1,,,,,
6684,51833.85623,0.305836085,0.98487873,114,1,,,,,
6687,51835.91035,0.719347515,1.097281509,114,1,,,,,
6684,51840.15223,0.795982866,1.106449701,114,1,,,,,
6693,51846.21321,0.546584402,0.490031833,114,1,,,,,
6692,51856.02302,0.796653295,1.225476371,114,1,,,,,
6689,51893.54401,0.867323587,0.861041354,114,1,,,,,
6685,51901.75118,0.867239937,0.499092438,114,1,,,,,
6692,51914.50795,0.950597153,1.19580768,114,1,,,,,
6688,51933.917,0.316000297,0.953270723,114,1,,,,,
6688,51954.58709,0.673991589,1.288851769,114,1,,,,,
6689,51958.17236,0.206058256,0.90457059,114,1,,,,,
6690,51968.58162,0.540807385,1.249803922,114,1,,,,,
6689,52007.31305,0.878760247,0.872203164,114,1,,,,,
6693,52029.40199,0.305243289,0.899914406,114,1,,,,,
6686,52068.92072,0.923561331,1.170812713,114,1,,,,,
6685,52073.34726,0.581340883,1.200816852,114,1,,,,,
6691,52094.56857,0.212103939,0.605186614,114,1,,,,,
6691,52105.55029,0.3003063,1.020977728,114,1,,,,,
6687,52147.57561,0.198967263,0.675476082,114,1,,,,,
6690,52153.57089,0.717198411,0.850676369,114,1,,,,,
6689,52158.18648,0.499568015,1.37427875,114,1,,,,,
6691,52182.94164,0.302531682,1.393143762,114,1,,,,,
6689,52208.02567,0.3159967,0.613198335,114,1,,,,,
6692,52210.26651,0.182544928,0.474578485,114,1,,,,,
6689,52228.68257,0.330824575,1.156132633,114,1,,,,,
6689,52237.35885,0.289421708,0.988861602,114,1,,,,,
6687,52245.78602,0.537798942,1.241531326,114,1,,,,,
6688,52270.96369,0.673566091,1.287255759,114,1,,,,,
6691,52273.87984,0.198606632,1.15670645,114,1,,,,,
6692,52276.0899,0.424489903,1.133439003,114,1,,,,,
6693,52279.05685,0.922449696,1.396236347,114,1,,,,,
6685,52320.37562,0.289374387,1.197990328,114,1,,,,,
6686,52332.2353,0.296580846,1.081020513,114,1,,,,,
6692,52340.54499,0.774620272,0.934801516,114,1,,,,,
6684,52348.7424,0.500547346,0.71841018,114,1,,,,,
6691,52367.85126,0.307569407,1.042851966,114,1,,,,,
6692,52373.78772,0.922464168,1.232952744,114,1,,,,,
6689,52376.21656,0.320351294,0.884713992,114,1,,,,,
6692,52383.28694,0.72993121,1.31078599,114,1,,,,,
6687,52410.97097,0.299854344,1.150677074,114,1,,,,,
6693,52441.8622,0.772421715,1.280981414,114,1,,,,,
6686,52446.83295,0.669751399,0.790333778,114,1,,,,,
6685,52448.43944,0.817882336,0.71837369,114,1,,,,,
6692,52500.9189,0.6654878,1.134075439,114,1,,,,,
6690,52502.85064,0.540168551,0.817278938,114,1,,,,,
6689,52534.42315,0.278968498,1.353163049,114,1,,,,,
6690,52537.20246,0.540493763,1.140250646,114,1,,,,,
6691,52557.58533,0.796662801,1.130301883,114,1,,,,,
6688,52564.72576,0.396587327,0.66532286,114,1,,,,,
6690,52575.02607,0.305479169,0.807357221,114,1,,,,,
6688,52589.57805,0.559762409,1.326525965,114,1,,,,,
6693,52595.35364,0.682395698,1.306731103,114,1,,,,,
6690,52611.22844,0.203873535,1.375378159,114,1,,,,,
6692,52627.74005,0.876770341,0.845838014,114,1,,,,,
6685,52632.69922,0.3035734,1.077495073,114,1,,,,,
6690,52636.90087,0.303317794,0.486604237,114,1,,,,,
6693,52640.39599,0.500238623,0.68893833,114,1,,,,,
6690,52644.80564,0.795252539,1.368429011,114,1,,,,,
6686,52656.08319,0.305908357,1.083502553,114,1,,,,,
6688,52662.38702,0.951095475,1.167682638,114,1,,,,,
6690,52662.45408,0.951095345,0.731749898,114,1,,,,,
6689,52673.35743,0.78642823,0.954155674,114,1,,,,,
6684,52733.05525,0.303048788,1.008745573,114,1,,,,,
6692,52735.9449,0.305740952,0.927024137,114,1,,,,,
6691,52736.48945,0.308364317,0.740573689,114,1,,,,,
6688,52736.69813,0.194458368,0.510704925,114,1,,,,,
6687,52750.94845,0.552742584,0.475658802,114,1,,,,,
6692,52769.85958,0.298451825,1.09693694,114,1,,,,,
6691,52856.04153,0.424935377,0.770591063,114,1,,,,,
6691,52870.94657,0.55293417,0.853337835,114,1,,,,,
6685,52905.23495,0.289492081,0.944182947,114,1,,,,,
6688,52924.62222,0.766858719,1.144002324,114,1,,,,,
6691,52933.66997,0.302738166,0.814682237,114,1,,,,,
6692,52940.10534,0.750033821,0.616252698,114,1,,,,,
6692,52979.98911,0.27832298,1.083553769,114,1,,,,,
6686,52990.64109,0.247648621,0.722804169,114,1,,,,,
6690,52999.41702,0.180592355,0.692831321,114,1,,,,,
6691,53017.56206,0.766611606,0.991211354,114,1,,,,,
6693,53027.41937,0.182561222,1.352470732,114,1,,,,,
6684,53040.4005,0.298261156,0.555541195,114,1,,,,,
6691,53054.60784,0.82932074,0.909826035,114,1,,,,,
6692,53063.17522,0.302649295,0.567270787,114,1,,,,,
6690,53089.48726,0.682421058,1.043572358,114,1,,,,,
6692,53096.58414,0.287499559,1.107132893,114,1,,,,,
6688,53129.01704,0.778355768,1.386354628,114,1,,,,,
6692,53150.9823,0.648984765,1.152078553,114,1,,,,,
6692,53168.94101,0.817885211,0.464841019,114,1,,,,,
6689,53173.63138,0.281353538,0.475640477,114,1,,,,,
6693,53175.39258,0.298292599,0.98485322,114,1,,,,,
6685,53176.52105,0.305447772,1.2618112,114,1,,,,,
6687,53190.34589,0.499895277,1.031463422,114,1,,,,,
6686,53207.64262,0.301078138,1.335157438,114,1,,,,,
6692,53222.44062,0.778385161,1.202079631,114,1,,,,,
6687,53242.32966,0.54082073,0.863554001,114,1,,,,,
6690,53244.07297,0.817486184,0.844741115,114,1,,,,,
6685,53244.22928,0.289191398,0.594838971,114,1,,,,,
6685,53248.33921,0.795593349,1.011879923,114,1,,,,,
6686,53268.80609,0.299912714,0.550708506,114,1,,,,,
6687,53277.91146,0.301367564,1.407523979,114,1,,,,,
6692,53278.98857,0.795304792,0.600811856,114,1,,,,,
6688,53282.04208,0.195156604,0.46570226,114,1,,,,,
6693,53298.02064,0.81723973,0.446289506,114,1,,,,,
6685,53315.24537,0.306594157,1.026924399,114,1,,,,,
6688,53316.35537,0.431733568,0.865034359,114,1,,,,,
6687,53323.92849,0.55658998,1.164446232,114,1,,,,,
6685,53335.51624,0.66985105,0.59400785,114,1,,,,,
6689,53358.73112,0.300768761,0.565061055,114,1,,,,,
6689,53363.64543,0.278358212,1.372528159,114,1,,,,,
6688,53364.98103,0.750186769,1.00258567,114,1,,,,,
6690,53365.44733,0.385425882,1.099028781,114,1,,,,,
6692,53371.06127,0.281545702,0.579306498,114,1,,,,,
6684,53387.81874,0.921106758,1.186084483,114,1,,,,,
6689,53394.0289,0.720006224,1.13501002,114,1,,,,,
6684,53432.14617,0.307969342,0.707722931,114,1,,,,,
6687,53446.53808,0.278368032,1.012758027,114,1,,,,,
6685,53450.84807,0.203947112,1.429983521,114,1,,,,,
6692,53475.80203,0.248602217,1.322220564,114,1,,,,,
6690,53527.55293,0.38568957,1.05920838,114,1,,,,,
6692,53527.91328,0.280127509,0.751820001,114,1,,,,,
6685,53544.74061,0.306570609,0.751601885,114,1,,,,,
6689,53546.47302,0.287745909,0.438783124,114,1,,,,,
6693,53553.80862,0.278788785,1.342190248,114,1,,,,,
6689,53566.21057,0.297848175,0.625130253,114,1,,,,,
6688,53566.85596,0.301099603,1.11343573,114,1,,,,,
6685,53573.08833,0.248007724,0.523169778,114,1,,,,,
6688,53588.65138,0.39693118,0.669373206,114,1,,,,,
6686,53598.78743,0.300608226,1.010243223,114,1,,,,,
6684,53616.31586,0.278036802,1.171962141,114,1,,,,,
6692,53633.23416,0.308165231,0.86985992,114,1,,,,,
6690,53643.36676,0.301267986,0.732358635,114,1,,,,,
6685,53644.72164,0.300628666,0.928184564,114,1,,,,,
6690,53649.76081,0.289503203,0.56699075,114,1,,,,,
6692,53651.80749,0.376193867,1.346090954,114,1,,,,,
6684,53654.18779,0.302732511,0.997869606,114,1,,,,,
6691,53667.4579,0.749890566,1.074734754,114,1,,,,,
6687,53672.92872,0.397331333,1.252907014,114,1,,,,,
6685,53673.50644,0.537711807,0.778188957,114,1,,,,,
6690,53675.01963,0.282969199,1.061327432,114,1,,,,,
6689,53692.44013,0.791538757,0.594822379,114,1,,,,,
6688,53716.37137,0.299953828,0.643975612,114,1,,,,,
6685,53738.61334,0.431448739,1.407948515,114,1,,,,,
6686,53738.93154,0.817777607,0.58799465,114,1,,,,,
6693,53749.55729,0.385555869,0.661576523,114,1,,,,,
6689,53760.44745,0.500112903,1.147657164,114,1,,,,,
6693,53760.94311,0.95491195,1.163112133,114,1,,,,,
6684,53764.49502,0.537907673,0.516270432,114,1,,,,,
6685,53770.75281,0.281493171,1.035023132,114,1,,,,,
6685,53796.92189,0.278308353,0.491322377,114,1,,,,,
6686,53800.4265,0.537278125,0.599027825,114,1,,,,,
6692,53828.47133,0.645146589,0.699923898,114,1,,,,,
6689,53866.45959,0.303105206,1.02660147,114,1,,,,,
6693,53868.86548,0.27955685,0.996816131,114,1,,,,,
6690,53869.10644,0.79560291,0.605835933,114,1,,,,,
6691,53869.58528,0.499979039,1.043495744,114,1,,,,,
6690,53869.68494,0.280830321,0.731645648,114,1,,,,,
6691,53882.71693,0.280103985,0.649419727,114,1,,,,,
6690,53887.81071,0.307752823,0.862360249,114,1,,,,,
6687,53889.51521,0.27928237,0.97782249,114,1,,,,,
6691,53890.69379,0.300593641,0.940235307,114,1,,,,,
6693,53893.17182,0.299950312,0.871760974,114,1,,,,,
6685,53895.01855,0.771660104,1.325741317,114,1,,,,,
6688,53906.56319,0.694652115,0.717962943,114,1,,,,,
6693,53912.56247,0.869701186,0.797878205,114,1,,,,,
6691,53918.76357,0.280055995,0.685921492,114,1,,,,,
6690,53926.3917,0.281708958,1.033641441,114,1,,,,,
6687,53932.27979,0.301405688,1.323893221,114,1,,,,,
6690,53933.8527,0.786592787,1.027545289,114,1,,,,,
6688,53962.06266,0.764517432,0.706838196,114,1,,,,,
6685,53962.3193,0.197321003,1.302821219,114,1,,,,,
6686,53967.66593,0.280775359,0.57423523,114,1,,,,,
6684,53971.0248,0.625272839,1.380735603,114,1,,,,,
6692,53985.06767,0.581366656,0.816821646,114,1,,,,,
6693,53997.93544,0.281619898,1.316717584,114,1,,,,,
6684,54017.52902,0.191057857,1.18116632,114,1,,,,,
6691,54038.02033,0.299521795,0.914891389,114,1,,,,,
6687,54046.08097,0.248775778,0.72599605,114,1,,,,,
6692,54124.72172,0.300518885,0.505916475,114,1,,,,,
6686,54134.97569,0.184863891,0.700958841,114,1,,,,,
6693,54138.97032,0.54593416,0.873819964,114,1,,,,,
6691,54140.9691,0.852695028,0.466531333,114,1,,,,,
6691,54149.61498,0.184919057,0.798985594,114,1,,,,,
6688,54154.00229,0.319724613,0.912286943,114,1,,,,,
6693,54170.46898,0.191059905,0.483694895,114,1,,,,,
6689,54187.96777,0.278030465,0.589052842,114,1,,,,,
6687,54198.05666,0.27830147,0.970032961,114,1,,,,,
6689,54204.11617,0.494186212,1.274560135,114,1,,,,,
6686,54207.92625,0.289363741,1.215387685,114,1,,,,,
6689,54219.39646,0.684368352,1.154712275,114,1,,,,,
6689,54220.75711,0.819526906,1.272611207,114,1,,,,,
6692,54231.18422,0.37189023,1.313267842,114,1,,,,,
6685,54231.69742,0.537020603,0.449406581,114,1,,,,,
6690,54256.6534,0.298852791,0.786265297,114,1,,,,,
6685,54273.93578,0.281872619,0.464431787,114,1,,,,,
6684,54283.13509,0.279787179,0.922930659,114,1,,,,,
6693,54299.51757,0.279203069,0.759798456,114,1,,,,,
6692,54309.64846,0.78907397,1.315951669,114,1,,,,,
6690,54328.87336,0.543707698,0.828286052,114,1,,,,,
